Date,Year,Quarter,Month,Month_Name,Week,Day_of_Week,Day_Name,Stock_Symbol,Opening_Price,High_Price,Low_Price,Closing_Price,Trading_Volume,Volume_Category,Daily_Return_Pct,Return_Category,Price_Change,Moving_Avg_20Day,Moving_Avg_50Day,MA_Signal,Volatility_Pct,Daily_Price_Range,Cumulative_Return,Pct_of_52Week_High
2021-11-22,2021,4,11,November,47,0,Monday,AAPL,158.210017461011,162.14374442137012,157.54461878472307,157.56419372558594,117467900,High,0.2927451533053737,Flat,0.4599151611328125,148.3687644958496,144.2757147216797,Bullish,1.2312814285352462,4.599125636647045,0.2519335564380978,100.0
2021-11-23,2021,4,11,November,47,1,Tuesday,AAPL,157.66197074401728,158.3273840653617,155.6461857101391,157.9457550048828,96041900,Medium,0.2421624293406532,Flat,0.381561279296875,148.97093505859374,144.54003356933595,Bullish,1.231834410945145,2.6811983552226195,0.2549652691520991,100.0
2021-11-24,2021,4,11,November,47,2,Wednesday,AAPL,157.29992381912578,158.66009052581524,156.21374645397813,158.46438598632812,69463600,Medium,0.3283601901357125,Flat,0.5186309814453125,149.62200088500975,144.79694213867188,Bullish,1.220410009844546,2.4463440718371032,0.2590860754960242,100.0
2021-11-26,2021,4,11,November,47,4,Friday,AAPL,156.14530861301552,157.00641185994465,153.00419520836277,153.4445343017578,76959800,Medium,-3.167810642956337,Large Loss,-5.0198516845703125,149.8403305053711,144.95814361572266,Bullish,1.365581971825017,4.002216651581875,0.2192006127924799,96.83218935704366
2021-11-29,2021,4,11,November,48,0,Monday,AAPL,155.9495652762871,157.73051124922804,155.38201155737082,156.8009033203125,88748200,Medium,2.187349998374133,Large Gain,3.3563690185546875,150.36180877685547,145.23982208251954,Bullish,1.3551250508121582,2.348499691857228,0.2458687973765736,98.95024824937059
2021-11-30,2021,4,11,November,48,1,Tuesday,AAPL,156.55627065978888,161.9675835913138,156.48776584559891,161.75230407714844,174048100,High,3.1577629031391607,Large Gain,4.9514007568359375,151.1718948364258,145.68150115966796,Bullish,1.4730512408808178,5.479817745714882,0.285210380081917,100.0
2021-12-01,2021,4,12,December,48,2,Wednesday,AAPL,163.88551760970591,166.64500155872992,160.99883389139347,161.2336883544922,152052500,High,-0.3206233911876133,Flat,-0.51861572265625,151.9042640686035,146.10323211669922,Bullish,1.4847374553602637,5.646167667336442,0.2810896949774031,99.67937660881239
2021-12-02,2021,4,12,December,48,3,Thursday,AAPL,155.33308223247562,160.6758897940943,154.41325439149716,160.24533081054688,136739200,High,-0.6129969202046004,Small Loss,-0.9883575439453125,152.51539688110353,146.4579034423828,Bullish,1.4996001343915326,6.262635402597141,0.2732366546021332,99.06834510012122
2021-12-03,2021,4,12,December,48,4,Friday,AAPL,160.49978216462458,161.41961013164072,156.29206642790317,158.36656188964844,118023100,High,-1.1724328636568138,Small Loss,-1.8787689208984375,153.0584861755371,146.75584838867186,Bullish,1.5324048533042398,5.127543703737558,0.2583088096314532,97.90683526468645
2021-12-06,2021,4,12,December,49,0,Monday,AAPL,160.7640037300002,164.27696654760885,160.75422372513128,161.77191162109375,107497000,High,2.1502959278854483,Large Gain,3.4053497314453125,153.74542083740235,147.12014190673827,Bullish,1.5834077354753575,3.522742822477568,0.2853661727251821,100.0
2021-12-07,2021,4,12,December,49,1,Tuesday,AAPL,165.4511829707639,167.89752761795768,164.72705957992557,167.506103515625,120405400,High,3.5446152778128903,Large Gain,5.73419189453125,154.7601661682129,147.6294088745117,Bullish,1.706143829589312,3.170468038032112,0.3309274584594377,100.0
2021-12-08,2021,4,12,December,49,2,Wednesday,AAPL,168.4357343791699,172.18353634737676,167.03641741062992,171.32241821289062,116998900,High,2.2783138149408577,Large Gain,3.816314697265625,155.94762115478517,148.28261840820312,Bullish,1.7402663548504274,5.147118936746836,0.3612501626123603,100.0
2021-12-09,2021,4,12,December,49,3,Thursday,AAPL,171.15601647393692,172.95652208783176,170.187258867456,170.8135223388672,108923700,High,-0.2970398616432446,Flat,-0.5088958740234375,157.25103149414062,148.90767150878906,Bullish,1.6440475455355117,2.7692632203757626,0.357206707012718,99.70296013835676
2021-12-10,2021,4,12,December,49,4,Friday,AAPL,171.4496116481563,175.77474686026093,170.9407678198788,175.59860229492188,115402700,High,2.801347276570909,Large Gain,4.7850799560546875,158.796142578125,149.6544174194336,Bullish,1.6860500808419896,4.8339790403821326,0.3952267801370566,100.0
2021-12-13,2021,4,12,December,50,0,Monday,AAPL,177.23278564494396,178.2211185132973,171.76276218304858,171.96826171875,153237000,High,-2.067408583397856,Large Loss,-3.630340576171875,160.0560104370117,150.30608306884767,Bullish,1.8140136104358864,6.4583563302487335,0.3663817419266375,97.93259141660215
2021-12-14,2021,4,12,December,50,1,Tuesday,AAPL,171.48873864529648,173.92530298904865,168.51399049049428,170.58848571777344,139380400,High,-0.8023434017337183,Small Loss,-1.3797760009765625,161.24640045166015,150.99874603271485,Bullish,1.8416999035808976,5.411312498554366,0.3554186681777949,97.1468357312242
2021-12-15,2021,4,12,December,50,2,Wednesday,AAPL,171.35175229088827,175.6475325738547,168.611843504033,175.4518280029297,131063300,High,2.8509206026966494,Large Gain,4.86334228515625,162.63103103637695,151.75017822265625,Bullish,1.8990899171191928,7.0356890698217,0.3940605782416722,99.91641488595354
2021-12-16,2021,4,12,December,50,3,Thursday,AAPL,175.43225135839342,177.2523322197485,167.08532532021002,168.5629119873047,150185800,High,-3.9263860023789343,Large Loss,-6.888916015625,163.54938812255858,152.3464385986328,Bullish,2.170088363787699,10.167006899538478,0.3393243788329083,95.9933107577926
2021-12-17,2021,4,12,December,50,4,Friday,AAPL,166.28289706807027,169.74692873915046,166.04805758616632,167.46693420410156,195432700,High,-0.6501891609974497,Small Loss,-1.095977783203125,164.1986457824707,152.89557067871092,Bullish,2.119496816262721,3.69887115298414,0.3306162368911403,95.36917265596284
2021-12-20,2021,4,12,December,51,0,Monday,AAPL,164.6683142100144,166.91895378666172,163.86592110293466,166.1067657470703,107499100,High,-0.8122012046709703,Small Loss,-1.36016845703125,164.64877014160157,153.42512115478516,Bullish,2.114521464938788,3.0530326837270536,0.319808955785563,94.59458308676638
2021-12-21,2021,4,12,December,51,1,Tuesday,AAPL,167.8779657038139,169.48276731961977,165.49033075391415,169.27728271484375,91185900,Medium,1.9087223530684927,Small Gain,3.1705169677734375,165.23442459106445,154.01983978271485,Bullish,2.144877221440663,3.992436565705617,0.3450004443424419,96.40013103893543
2021-12-22,2021,4,12,December,51,2,Wednesday,AAPL,169.32620242994054,172.08568665070675,168.45530424072862,171.8704071044922,92135300,Medium,1.531879734870678,Small Gain,2.5931243896484375,165.93065719604493,154.691826171875,Bullish,2.159818381216547,3.630382409978125,0.3656042335832443,97.87686511070966
2021-12-23,2021,4,12,December,51,3,Thursday,AAPL,172.07586375572322,173.0544014741378,171.50831008728667,172.4966278076172,68356600,Medium,0.3643563273485917,Flat,0.626220703125,166.63226928710938,155.38806243896485,Bullish,2.159730619675599,1.546091386851117,0.3705798990148452,98.23348566175096
2021-12-27,2021,4,12,December,52,0,Monday,AAPL,173.28927903509933,176.54781214494253,173.26971902697096,176.45974731445312,74919600,Medium,2.297505497473229,Large Gain,3.9631195068359375,167.78302993774415,156.1078659057617,Bullish,2.019444553588868,3.278093117971565,0.4020690475419743,100.0
2021-12-28,2021,4,12,December,52,1,Tuesday,AAPL,176.29338521436063,177.43827272382592,174.69836371754772,175.44204711914062,79144300,Medium,-0.5767322070902359,Small Loss,-1.0177001953125,168.71508712768554,156.7862091064453,Bullish,2.0083316601174768,2.739909006278197,0.3939828637791565,99.42326779290977
2021-12-29,2021,4,12,December,52,2,Wednesday,AAPL,175.48119097181373,176.75329313798875,174.3167285642682,175.53012084960938,62348900,Medium,0.0502010389840767,Flat,0.08807373046875,169.4039779663086,157.43289764404298,Bullish,1.916716253268752,2.436564573720545,0.3946826576600335,99.47317930633372
2021-12-30,2021,4,12,December,52,3,Thursday,AAPL,175.61818975957434,176.69458737092964,174.26780274374727,174.3754425048828,59773000,Medium,-0.6578234773255032,Small Loss,-1.1546783447265625,170.06106567382812,158.0133041381836,Bullish,1.9251033077107025,2.4267846271823714,0.3855081077037585,98.81882137921457
2021-12-31,2021,4,12,December,52,4,Friday,AAPL,174.2678163999058,175.38334904304386,173.45562812611084,173.7589874267578,64062300,Medium,-0.3535217283292313,Flat,-0.616455078125,170.73674850463868,158.5716094970703,Bullish,1.9187090088503236,1.9277209169330265,0.3806100354952626,98.46947537396021
2022-01-03,2022,1,1,January,1,0,Monday,AAPL,174.01337226981713,178.95499096160628,173.895952516217,178.10365295410156,104487900,High,2.500397586153702,Large Gain,4.34466552734375,171.72360305786134,159.21250915527344,Bullish,1.9336680138951508,5.059038445389291,0.4151307754969819,100.0
2022-01-04,2022,1,1,January,1,1,Tuesday,AAPL,178.7103390737201,179.01368336177322,175.2756623032222,175.8432159423828,99310400,Medium,-1.2691693708838605,Small Loss,-2.26043701171875,172.4271682739258,159.82363891601562,Bullish,1.941164046313154,3.738021058551027,0.397170369136423,98.73083062911614
2022-01-05,2022,1,1,January,1,2,Wednesday,AAPL,175.7551459173302,176.30312460609773,170.89181265756935,171.16580200195312,94537600,Medium,-2.659991126391992,Large Loss,-4.6774139404296875,172.6101531982422,160.34219665527343,Bullish,1.913775928912844,5.411311948528379,0.3600057612968159,96.10459929536854
2022-01-06,2022,1,1,January,1,3,Thursday,AAPL,168.99346035254746,171.53766438344002,167.95621276391145,168.30848693847656,96904000,Medium,-1.6693258992494076,Small Loss,-2.8573150634765625,172.45945663452147,160.79031951904298,Bullish,1.8833922138322357,3.581451619528565,0.3373028328922041,94.50030032896109
2022-01-07,2022,1,1,January,1,4,Friday,AAPL,169.17940193566972,170.40257420223315,167.35932100577125,168.474853515625,86709100,Medium,0.0988462199230877,Flat,0.1663665771484375,172.34252319335937,161.2509552001953,Bullish,1.882981132665049,3.0432531964619045,0.3386247061914424,94.59371030365224
2022-01-10,2022,1,1,January,2,0,Monday,AAPL,165.45114734140734,168.79774430633347,164.5606744980765,168.49440002441406,106765600,High,0.0116020334080646,Flat,0.0195465087890625,171.987313079834,161.63928436279298,Bullish,1.7597817773964903,4.237069808256962,0.3387800138770633,94.6046850975236
2022-01-11,2022,1,1,January,2,1,Tuesday,AAPL,168.62165897014336,171.42026304461638,167.1538521125257,171.32241821289062,76138300,Medium,1.6784048538508012,Small Gain,2.8280181884765625,171.95502090454102,162.13830596923827,Bullish,1.7489246157882994,4.266410932090679,0.3612501626123603,96.1925347241707
2022-01-12,2022,1,1,January,2,2,Wednesday,AAPL,172.34005950483805,173.37730710526796,171.06797240622825,171.76272583007812,74805200,Medium,0.2570052546423618,Flat,0.4403076171875,172.01373291015625,162.662548828125,Bullish,1.7394975529997891,2.309334699039709,0.3647486470591017,96.43975459298551
2022-01-13,2022,1,1,January,2,3,Thursday,AAPL,172.0073465977702,172.82931463870656,168.10297600637327,168.49440002441406,84505800,Medium,-1.902814356181892,Small Loss,-3.2683258056640625,171.66586151123047,163.10071075439453,Bullish,1.6593830415146604,4.726338632333295,0.3387800138770629,94.6046850975236
2022-01-14,2022,1,1,January,2,4,Friday,AAPL,167.6626941036259,170.0503291665965,167.41805960834293,169.35557556152344,80440800,Medium,0.5111003908643719,Small Gain,0.861175537109375,171.70549468994142,163.52736877441407,Bullish,1.4115066897485449,2.6322695582535687,0.3456225237608026,95.08821001283306
2022-01-18,2022,1,1,January,3,1,Tuesday,AAPL,167.82899175117316,168.836884364845,165.7740715864879,166.15570068359375,90956700,Medium,-1.889441707082884,Small Loss,-3.1998748779296875,171.63993301391602,163.9003872680664,Bullish,1.4690975100280814,3.0628127783570847,0.3201977705769647,93.29157371433203
2022-01-19,2022,1,1,January,3,2,Wednesday,AAPL,166.35139882333922,167.40822126644343,162.37853839338976,162.6623077392578,94815000,Medium,-2.1024815459015245,Large Loss,-3.4933929443359375,171.46771011352538,164.19296905517578,Bullish,1.5322713414231854,5.029682873053673,0.2924408560811806,91.33013559310707
2022-01-20,2022,1,1,January,3,3,Thursday,AAPL,163.3962685823185,166.0383181560068,160.65635923759166,160.97927856445312,91420500,Medium,-1.034676808780144,Small Loss,-1.6830291748046875,171.05280990600585,164.46833068847656,Bullish,1.4699197350343465,5.381958918415137,0.2790682702761091,90.38516386069773
2022-01-21,2022,1,1,January,3,4,Friday,AAPL,160.89120276470334,162.76021377251277,158.81670715554318,158.92434692382812,122848900,High,-1.2765193501611094,Small Loss,-2.054931640625,170.40550689697267,164.6953512573242,Bullish,1.4251307103195554,3.943506616969586,0.2627407163042636,89.2313797543411
2022-01-24,2022,1,1,January,4,0,Monday,AAPL,156.58563920962845,158.8167044309835,151.3798104055977,158.1512908935547,162294600,High,-0.4864302073513959,Flat,-0.7730560302734375,169.68824005126953,164.96347076416015,Bullish,1.4143635163632302,7.436894025385783,0.2565983640196343,88.79733136877954
2022-01-25,2022,1,1,January,4,1,Tuesday,AAPL,155.56793581393717,159.26680751652682,153.65001008067688,156.35076904296875,115798400,High,-1.1384806538176084,Small Loss,-1.8005218505859375,168.68279113769532,165.19655853271485,Bullish,1.2674831540643448,5.616797435849946,0.2422922347490821,87.78639093003967
2022-01-26,2022,1,1,January,4,2,Wednesday,AAPL,159.99093736491258,160.8618354481178,154.43284958250229,156.26271057128906,108275300,High,-0.0563210991661233,Flat,-0.0880584716796875,167.72382431030277,165.3863946533203,Bullish,1.273217430699976,6.428985865615516,0.241592562107616,87.73694866974961
2022-01-27,2022,1,1,January,4,3,Thursday,AAPL,158.96351514402045,160.32368253815685,154.8830129616112,155.80284118652344,121954600,High,-0.2942924662476143,Flat,-0.459869384765625,166.73746032714843,165.56683776855468,Bullish,1.2667065710222492,5.440669576545645,0.2379386487358425,87.478745439699
2022-01-28,2022,1,1,January,4,4,Friday,AAPL,162.15349217595866,166.69390660020625,159.30594382680772,166.67433166503906,179935700,High,6.977722868031999,Large Gain,10.871490478515625,166.35240478515624,165.94514007568358,Bullish,2.112452687401545,7.387962773398527,0.3243185769208898,93.58276986491236
2022-01-31,2022,1,1,January,5,0,Monday,AAPL,166.5079991576081,171.24411862639118,165.87194061535732,171.02883911132812,115541600,High,2.612584315046296,Large Gain,4.3545074462890625,166.21589736938478,166.3618014526367,Bearish,2.203621729285274,5.372178011033867,0.3589175163427693,96.02769863198894
2022-02-01,2022,1,2,February,5,1,Tuesday,AAPL,170.27538954650117,171.08757786653237,168.6118779567779,170.86251831054688,86213900,Medium,-0.09724722546528,Flat,-0.16632080078125,165.85384063720704,166.68941619873047,Bearish,2.119942655517166,2.475699909754468,0.3575960067617643,95.93431435939117
2022-02-02,2022,1,2,February,5,2,Wednesday,AAPL,170.99945285212843,172.10520516503925,169.60993119295432,172.06605529785156,84914300,Medium,0.7043891189273177,Small Gain,1.2035369873046875,165.66498260498048,166.98865173339843,Bearish,2.112814655022074,2.495273972084931,0.367158765312386,96.61006523105625
2022-02-03,2022,1,2,February,5,3,Thursday,AAPL,170.73526997176376,172.45750604377838,168.4259201826274,169.18917846679688,89418100,Medium,-1.6719607049018093,Small Loss,-2.8768768310546875,165.56615142822267,167.22115142822267,Bearish,2.060408155847554,4.0315858611509725,0.3443004079827421,94.99478290341298
2022-02-04,2022,1,2,February,5,4,Friday,AAPL,168.20939100229583,170.5804825811808,167.22960653014735,168.90504455566406,82465400,Medium,-0.1679385843158853,Flat,-0.2841339111328125,165.59597930908205,167.44033721923827,Bearish,2.024904896528039,3.3508760510334525,0.3420428089086231,94.83525000983106
2022-02-07,2022,1,2,February,6,0,Monday,AAPL,169.36552707422473,170.43348845120025,167.49413533637534,168.18978881835938,77251200,Medium,-0.4234661784000004,Flat,-0.7152557373046875,165.58172607421875,167.63484527587892,Bearish,2.0274271692423707,2.939353114824911,0.3363597115132457,94.43365480083833
2022-02-08,2022,1,2,February,6,1,Tuesday,AAPL,168.25837758980256,171.80520742660315,167.96443926792173,171.29571533203125,74829200,Medium,1.8466795965991656,Small Gain,3.105926513671875,165.7217918395996,167.99186889648436,Bearish,2.0685845783683727,3.8407681586814135,0.3610379936429322,96.1775418363683
2022-02-09,2022,1,2,February,6,2,Wednesday,AAPL,172.4910539110368,173.07891560572492,171.36429283315064,172.71640014648438,71285000,Medium,0.8293755694351868,Small Gain,1.420684814453125,165.7914909362793,168.31017883300785,Bearish,2.043092021689419,1.714622772574273,0.3723261102529376,96.97521487164245
2022-02-10,2022,1,2,February,6,3,Thursday,AAPL,170.61968723864308,171.93259499604034,168.08204874852603,168.64051818847656,90865900,Medium,-2.3598696791682583,Large Loss,-4.0758819580078125,165.63538055419923,168.44794311523438,Bearish,2.112419299499328,3.850546247514302,0.3399410024777693,94.6867261795783
2022-02-11,2022,1,2,February,6,4,Friday,AAPL,168.846288443205,169.5811269216294,164.64300397443432,165.2308807373047,98670700,Medium,-2.021837627041201,Large Loss,-3.409637451171875,165.47220458984376,168.52788696289062,Bearish,2.118011789513317,4.938122947195069,0.3128495711095207,92.7723143218661
2022-02-14,2022,1,2,February,7,0,Monday,AAPL,163.98654956855333,166.15188018995096,163.19292640629095,165.46603393554688,86185500,Medium,0.1423179475851466,Flat,0.2351531982421875,165.27772750854493,168.63230102539063,Bearish,2.114224704065853,2.9589537836600077,0.3147179916740041,92.90434597553623
2022-02-15,2022,1,2,February,7,1,Tuesday,AAPL,167.5137664381475,169.45373566949445,166.80832036305304,169.29696655273438,62527400,Medium,2.3152380739842604,Large Gain,3.8309326171875,165.43479080200194,168.85090911865234,Bearish,2.1353855213150146,2.645415306441407,0.3451568431827618,95.05530276594791
2022-02-16,2022,1,2,February,7,2,Wednesday,AAPL,168.3759824121772,169.83585183660028,166.6123672162483,169.06182861328125,61177400,Medium,-0.1388908166761959,Flat,-0.235137939453125,165.75476684570313,168.9967074584961,Bearish,2.072281200499454,3.2234846203519965,0.3432885438576896,94.92327967964226
2022-02-17,2022,1,2,February,7,3,Thursday,AAPL,167.57256492057238,168.4347801834387,165.06431864713625,165.46603393554688,69589300,Medium,-2.1269110284850568,Large Loss,-3.595794677734375,165.9791046142578,168.95590606689453,Bearish,2.12071880322985,3.3704615363024573,0.3147179916740041,92.90434597553623
2022-02-18,2022,1,2,February,7,4,Friday,AAPL,166.38698369504047,167.09241466512012,162.83036175887298,163.9179229736328,82772700,Medium,-0.935606495842578,Small Loss,-1.5481109619140625,166.22878341674806,168.80781616210936,Bearish,2.1099208935204774,4.262052906247135,0.302417404741891,92.03512687966905
2022-02-22,2022,1,2,February,8,1,Tuesday,AAPL,161.64483056360834,163.32026851174712,158.872038841447,160.99818420410156,91162800,Medium,-1.7812199645800164,Small Loss,-2.91973876953125,166.3711280822754,168.61150939941408,Bearish,2.150767456201435,4.4482296703001225,0.2792184859064635,90.39577882526183
2022-02-23,2022,1,2,February,8,2,Wednesday,AAPL,162.1934979328617,162.79116699621056,156.52055301215938,156.83409118652344,90009200,Medium,-2.5864223489000304,Large Loss,-4.164093017578125,166.39529418945312,168.23621917724608,Bearish,2.2183379343595626,6.270613984051181,0.246132493095718,88.05776219926302
2022-02-24,2022,1,2,February,8,3,Thursday,AAPL,149.49553451506446,159.5579264390306,148.9272576589058,159.4501495361328,141147500,High,1.668041896897332,Small Gain,2.616058349609375,166.5546661376953,167.98585693359374,Bearish,2.247780413942712,10.630668780124807,0.2669185051714058,89.52660256621695
2022-02-25,2022,1,2,February,8,4,Friday,AAPL,160.5278794584224,161.78200234869726,157.61791846840168,161.51747131347656,91974200,Medium,1.2965317269114651,Small Gain,2.06732177734375,166.84039764404298,167.80443664550782,Bearish,2.2602916088332368,4.164083880295578,0.2833445055450656,90.6873433725139
2022-02-28,2022,1,2,February,9,0,Monday,AAPL,159.76364417956287,162.07593599497437,159.14637521454355,161.78199768066406,95056600,Medium,0.1637756987131755,Flat,0.2645263671875,166.5957809448242,167.5310400390625,Bearish,1.6037337504070397,2.929560780430819,0.2854463119759192,90.83586720276664
2022-03-01,2022,1,3,March,9,1,Tuesday,AAPL,161.37050993245586,163.23210951924372,158.69570233786408,159.9008331298828,83474400,Medium,-1.162777427494999,Small Loss,-1.88116455078125,166.03938064575195,167.35779846191406,Bearish,1.4805665687988054,4.536407181379644,0.2704994324176963,89.77964824286353
2022-03-02,2022,1,3,March,9,2,Wednesday,AAPL,161.06678613054137,163.97674752234462,159.65589394659725,163.1929168701172,79724800,Medium,2.058828384940492,Large Gain,3.292083740234375,165.65590057373046,167.27231811523438,Bearish,1.5736227842342476,4.320853575747378,0.2966568353628198,91.62805712478735
2022-03-03,2022,1,3,March,9,3,Thursday,AAPL,165.06429046074288,165.49539801856008,162.20332160924863,162.86956787109375,76678400,Medium,-0.19813911364841,Flat,-0.3233489990234375,165.1960762023926,167.20757415771484,Bearish,1.5586616495641394,3.2920764093114485,0.2940876510021704,91.44650610454703
2022-03-04,2022,1,3,March,9,4,Friday,AAPL,161.16476749621853,162.20333673673338,158.82308299816066,159.87144470214844,83737200,Medium,-1.840812380197532,Small Loss,-2.9981231689453125,164.73018951416014,167.01945739746094,Bearish,1.5671309652879897,3.380253738572719,0.270265925311915,89.76314749891644
2022-03-07,2022,1,3,March,10,0,Monday,AAPL,160.05763556238298,161.68408181721537,155.82495831371006,156.0797119140625,96418800,Medium,-2.371738614829056,Large Loss,-3.7917327880859375,164.08892288208008,166.70364349365235,Bearish,1.6354791724147557,5.859123503505316,0.2401385378502767,87.63420026779868
2022-03-08,2022,1,3,March,10,1,Tuesday,AAPL,155.60935508972088,159.5872770933945,152.65040221518476,154.2572479248047,131148300,High,-1.1676495086441865,Small Loss,-1.8224639892578125,163.39229583740234,166.3388558959961,Bearish,1.64492617468228,6.93687487820975,0.2256580663065608,86.61093995896746
2022-03-09,2022,1,3,March,10,2,Wednesday,AAPL,158.21558423430952,160.1065759424101,156.187438255504,159.65586853027344,91454900,Medium,3.499751666839268,Large Gain,5.39862060546875,162.81030349731446,166.0027783203125,Bearish,1.7990504071402051,3.919137686906112,0.2685530549118746,89.64210777384659
2022-03-10,2022,1,3,March,10,3,Thursday,AAPL,156.9614757494235,157.14763719865718,152.82678391494153,155.31544494628906,105342000,High,-2.7186119896127403,Large Loss,-4.340423583984375,161.94025573730468,165.60024627685547,Bearish,1.852240442595106,4.32085328371565,0.2340660194664416,87.20508668416522
2022-03-11,2022,1,3,March,10,4,Friday,AAPL,155.7171269987306,156.0600575177212,151.37668929729986,151.60203552246094,96970100,Medium,-2.390882262296768,Large Loss,-3.713409423828125,161.0883316040039,165.1216845703125,Bearish,1.853879942235032,4.683368220421329,0.2045609539019868,85.120115734813
2022-03-14,2022,1,3,March,11,0,Monday,AAPL,148.38835719355112,151.0043799732345,147.06565710961667,147.57513427734375,108732100,High,-2.6562316470484126,Large Loss,-4.0269012451171875,160.20554428100587,164.5856784057617,Bearish,1.886167458186516,3.9387228636178406,0.172565024636454,82.85912828266065
2022-03-15,2022,1,3,March,11,1,Tuesday,AAPL,147.84947354452075,152.42508026860065,147.33999637401098,151.95477294921875,92964300,Medium,2.967734837797376,Large Gain,4.379638671875,159.52998123168945,164.14959411621095,Bearish,2.04001484904416,5.085083894589673,0.2073636453684175,85.31816749900041
2022-03-16,2022,1,3,March,11,2,Wednesday,AAPL,153.8751690879972,156.76553056777536,151.3375306500096,156.3638153076172,102300200,High,2.9015491075570665,Large Gain,4.4090423583984375,158.8833236694336,163.71479736328126,Bearish,2.0848865445524885,5.42799991776576,0.2423958944455733,87.79371602665171
2022-03-17,2022,1,3,March,11,3,Thursday,AAPL,155.40363939181822,157.74532403885397,154.4434546489776,157.3730010986328,75615400,Medium,0.645408778898271,Small Gain,1.009185791015625,158.29888229370118,163.34539306640625,Bearish,2.0969220542417184,3.301869389876373,0.2504144266169967,88.36034437720872
2022-03-18,2022,1,3,March,11,4,Friday,AAPL,157.2652159266267,161.15496186500974,156.53037749922927,160.66506958007812,123511700,High,2.0918889888755565,Large Gain,3.2920684814453125,158.0588340759277,163.13537841796875,Bearish,2.119439072805424,4.624584365780464,0.276571708322709,90.20874469176808
2022-03-21,2022,1,3,March,12,0,Monday,AAPL,160.20458149296203,162.98718123956166,159.71468917177347,162.0367889404297,95811400,Medium,0.8537757235824506,Small Gain,1.3717193603515625,157.96477737426758,163.00994445800782,Bearish,2.1212236933554363,3.272492067788193,0.2874707676624901,90.97892505449487
2022-03-22,2022,1,3,March,12,1,Tuesday,AAPL,162.16411234772428,165.9950729796282,161.57625067180703,165.40721130371094,81532000,Medium,2.080035271817393,Large Gain,3.37042236328125,158.18522872924805,162.94859161376954,Bearish,2.129755813015551,4.418822307821159,0.314250613744208,92.87131878554867
2022-03-23,2022,1,3,March,12,2,Wednesday,AAPL,164.59399656875675,169.14998832074127,164.26085849061369,166.7691192626953,98062700,Medium,0.8233667373085174,Small Gain,1.361907958984375,158.68198013305664,162.91408599853514,Bearish,2.032883724522339,4.889129830127587,0.3250717161426508,93.63599033292864
2022-03-24,2022,1,3,March,12,3,Thursday,AAPL,167.60192566241446,170.61966356312797,166.76911784992285,170.55108642578125,90131400,Medium,2.2677862543176053,Large Gain,3.7819671630859375,159.23702697753907,162.89865936279296,Bearish,2.0579723171871565,3.850545713205122,0.3551215103811842,95.75945445079296
2022-03-25,2022,1,3,March,12,4,Friday,AAPL,170.3649271443604,171.73661941189775,169.2577659174967,171.1879425048828,80546200,Medium,0.3734107430495292,Flat,0.6368560791015625,159.72055053710938,162.88716369628906,Bearish,2.046113444904384,2.4788534944010507,0.3601816796823225,96.11703054119785
2022-03-28,2022,1,3,March,13,0,Monday,AAPL,168.6894722365633,172.17750218202073,168.52291068864233,172.05014038085938,90371900,Medium,0.5036557267764197,Small Gain,0.8621978759765625,160.23395767211915,162.95827850341797,Bearish,2.0462375450230863,3.6545914933784047,0.3670323126066062,96.60112946992602
2022-03-29,2022,1,3,March,13,1,Tuesday,AAPL,173.11813946075333,175.39123190730578,172.77520887835874,175.34225463867188,100589400,High,1.9134621166393195,Small Gain,3.2921142578125,161.0060287475586,163.07801208496093,Bearish,2.043895617051306,2.6160230289470405,0.393189958030552,98.44955548657876
2022-03-30,2022,1,3,March,13,2,Wednesday,AAPL,174.94054611178674,175.97911541230812,173.12793859273037,174.1763153076172,92633200,Medium,-0.6649505753518081,Small Loss,-1.1659393310546875,161.5551986694336,163.23842437744142,Bearish,2.0239345048782056,2.851176819577745,0.3839259333888842,97.79491460093944
2022-03-31,2022,1,3,March,13,3,Thursday,AAPL,174.24490046314256,174.43106194071976,170.87443883843048,171.0802001953125,103049300,High,-1.777575272985055,Small Loss,-3.0961151123046875,161.96573028564453,163.4067822265625,Bearish,2.076402819658555,3.55662310228928,0.3593256082005358,96.0565363807563
2022-04-01,2022,2,4,April,13,4,Friday,AAPL,170.5119011506989,171.34472398421482,168.46415506398156,170.78623962402344,78751300,Medium,-0.1718261791565978,Flat,-0.2939605712890625,162.51147003173827,163.6029214477539,Bearish,2.0200188935877774,2.8805689202332587,0.3569899309456676,95.89148610446307
2022-04-04,2022,2,4,April,14,0,Monday,AAPL,171.04097225778014,174.88172536504146,170.91359549990895,174.83273315429688,76468400,Medium,2.369332294675241,Large Gain,4.0464935302734375,163.44912109375,163.92108917236328,Bearish,1.9611205925506776,3.968129865132511,0.3891415316150546,98.16347405258014
2022-04-05,2022,2,4,April,14,1,Tuesday,AAPL,173.9117334912033,174.695564012496,170.89399570193683,171.52105712890625,73401800,Medium,-1.8941967934962944,Small Loss,-3.311676025390625,164.31231155395508,164.1884844970703,Bullish,2.001647794072681,3.801568310559162,0.3628284572660769,96.3040646746916
